Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2013","2013","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2014","2014","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2015","2015","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2016","2016","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2017","2017","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2018","2018","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2019","2019","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2020","2020","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2021","2021","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2022","2022","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2023","2023","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2024","2024","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7002","February","2025","2025","°C","1.68","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1961","1961","°C","-0.436","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1962","1962","°C","0.785","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1963","1963","°C","-0.368","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1964","1964","°C","-3.002","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1965","1965","°C","-0.348","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1966","1966","°C","0.982","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1967","1967","°C","-0.782","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1968","1968","°C","2.171","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1969","1969","°C","-0.585","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1970","1970","°C","0.49","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1971","1971","°C","-0.076","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1972","1972","°C","-0.407","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1973","1973","°C","1.947","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1974","1974","°C","-1.146","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1975","1975","°C","-1.022","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1976","1976","°C","-0.493","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1977","1977","°C","2.09","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1978","1978","°C","-0.303","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1979","1979","°C","0.58","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1980","1980","°C","0.573","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1981","1981","°C","3.814","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1982","1982","°C","-0.298","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1983","1983","°C","0.586","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1984","1984","°C","0.53","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1985","1985","°C","1.364","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1986","1986","°C","1.227","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1987","1987","°C","1.29","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1988","1988","°C","2.176","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1989","1989","°C","-1.299","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1990","1990","°C","2.757","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1991","1991","°C","1.2","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7003","March","1992","1992","°C","2.083","E","Estimated value"
